strategy,n_urgent,rule,mean_electiveAppWT,mean_electiveScanWT,mean_urgentScanWT,mean_OT,mean_objective,ci_lo_objective,ci_hi_objective
2,10,2,14.573744820472532,0.2511431199469665,3.672997637730251,1.6972314328513245,0.49485932971093577,0.49402043288998965,0.4956982265318819
2,10,3,14.438531125558637,0.19818092891342368,3.701476304954162,1.7263146848774822,0.4972187826470416,0.4963816300094718,0.49805593528461145
2,10,4,14.014620972701714,0.1073503376438927,3.699539519565877,1.7228386651598167,0.49448030955117905,0.4936432756288614,0.4953173434734967
2,10,5,15.216285083731593,0.413836079932154,3.725997066306489,1.688813072541294,0.5045727995324567,0.5037288654396902,0.5054167336252232
2,10,6,15.876304594783765,0.5865425785921037,3.8027989229771255,1.6917705114889803,0.5170350267283141,0.5161878233861318,0.5178822300704965
2,10,7,16.55333208107492,0.7484121503367422,3.882092850924721,1.6949593651898796,0.5298753886805737,0.5290239766863106,0.5307268006748368
2,11,1,15.184672628444327,0.10345931810263195,3.594418811444012,1.7066517442171276,0.489764824059916,0.48876682943095756,0.49076281868887445
2,11,2,15.805036153327464,0.25314176136241023,3.554572511839641,1.667843075134822,0.4890300974662744,0.488031504489801,0.4900286904427478
2,11,3,15.683279639897272,0.20025596269151127,3.5966277450274586,1.6972164827272664,0.4929781600024395,0.49197807642396674,0.49397824358091225
2,11,4,15.245770642046903,0.10872260726028982,3.5808193058560405,1.6942708431025992,0.48861744653587097,0.4876200151161968,0.48961487795554515
2,11,5,16.44543356967422,0.41803487358744246,3.6070559974920635,1.6591038371567086,0.4986734852551155,0.49766855259455645,0.4996784179156746
2,11,6,17.105667880395053,0.5935436928710911,3.683182048884907,1.6621122247992393,0.5110619015451189,0.5100537191876229,0.5120700839026149
2,11,7,17.778532514214803,0.7577332356266756,3.7616629175958134,1.6653482926895937,0.5237871446984325,0.5227741564493135,0.5248001329475515
2,12,1,16.861821281249057,0.1046337207829041,3.476549760725708,1.6783815124542567,0.48665129056425954,0.4854051658471179,0.4878974152814012
